osm_key,osm_type,osm_id,name,latitude,longitude,amenity,cuisine,operator,brand,tags_json
node/11099314866,node,11099314866,This Place Doesn't Need A Name - Summer Garden,56.9735173,24.1430574,restaurant,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""LV-1013"", ""addr:street"": ""Klusā iela"", ""amenity"": ""restaurant"", ""check_date"": ""2023-08-08"", ""contact:facebook"": ""https://www.facebook.com/ThisPlaceDoesntNeed"", ""diet:vegan"": ""yes"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""customers"", ""name"": ""This Place Doesn't Need A Name - Summer Garden"", ""opening_hours"": ""Mo-Th 12:00-23:30; Fr 12:00-1:00; Sat 11:00-1:00; Sun 11:00-22:00"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""phone"": ""+37120216615"", ""ref:LV:addr"": ""101913637"", ""website"": ""https://nonameriga.com/"", ""wheelchair"": ""limited""}"
node/11104446270,node,11104446270,Conta specialty coffee,56.9490731,24.1085754,cafe,coffee_shop,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""7"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Laipu iela"", ""amenity"": ""cafe"", ""cuisine"": ""coffee_shop"", ""name"": ""Conta specialty coffee"", ""opening_hours"": ""Mo-We 09:00-19:00; Th-Su 08:00-19:00"", ""outdoor_seating"": ""yes"", ""phone"": ""+37127275531"", ""ref:LV:addr"": ""101923551"", ""website"": ""https://contariga.com/""}"
node/11104489804,node,11104489804,Yolkhaüs,56.9568715,24.1155435,restaurant,breakfast,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""42"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Dzirnavu iela"", ""amenity"": ""restaurant"", ""check_date"": ""2026-03-01"", ""cuisine"": ""breakfast"", ""name"": ""Yolkhaüs"", ""opening_hours"": ""Mo-Sa 08:30-22:00; Su 10:00-18:00"", ""phone"": ""+37127020031"", ""ref:LV:addr"": ""101130355""}"
node/11107299315,node,11107299315,Purch,56.9580865,24.1910012,restaurant,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""2 k-1"", ""addr:postcode"": ""LV-1084"", ""addr:street"": ""Gunāra Astras iela"", ""air_conditioning"": ""yes"", ""amenity"": ""restaurant"", ""check_date"": ""2025-10-21"", ""check_date:smoking"": ""2025-10-21"", ""indoor_seating"": ""yes"", ""name"": ""Purch"", ""opening_hours"": ""Mo-Th,Su 11:00-20:00; Fr-Sa 11:00-24:00"", ""outdoor_seating"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""ref:LV:addr"": ""102998751"", ""smoking"": ""no""}"
node/11112431705,node,11112431705,,56.9480317,24.1957021,fast_food,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""69"", ""addr:postcode"": ""LV-1082"", ""addr:street"": ""Augusta Deglava iela"", ""amenity"": ""fast_food"", ""name:en"": ""Hasana Kebabs"", ""opening_hours"": ""Su-Tu 11:00-00:00; We-Sa 11:00-02:00"", ""phone"": ""23 669 575"", ""ref:LV:addr"": ""101125273"", ""website"": ""http://\nhttps://wolt.com/lv/lva/riga/restaurant/has-kebabs-kvaldemra-iela-39""}"
node/11112463306,node,11112463306,,56.9693526,24.2320806,fast_food,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""29"", ""addr:postcode"": ""LV-1079"", ""addr:street"": ""Sergeja Eizenšteina iela"", ""amenity"": ""fast_food"", ""name:en"": ""Has Kebabs (Mežciems)"", ""opening_hours"": ""Su-Fr 11:00-00:00"", ""ref:LV:addr"": ""101987952""}"
node/11112493405,node,11112493405,,56.9592538,24.2392712,restaurant,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""28"", ""addr:postcode"": ""LV-1079"", ""addr:street"": ""Hipokrāta iela"", ""amenity"": ""restaurant"", ""name:en"": ""Cup & Cino"", ""opening_hours"": ""Su-Th 09:00-20:00; Fr-Sa 10:00-21:00"", ""ref:LV:addr"": ""106644321""}"
node/11112525505,node,11112525505,,56.9689102,24.1809975,restaurant,oriental,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""44"", ""addr:postcode"": ""LV-1039"", ""addr:street"": ""Raunas iela"", ""amenity"": ""restaurant"", ""cuisine"": ""oriental"", ""name:en"": ""Shirvan"", ""ref:LV:addr"": ""102698096""}"
node/11112543405,node,11112543405,Captain Sushi,56.9870974,24.2186135,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""363"", ""addr:postcode"": ""LV-1024"", ""addr:street"": ""Brīvības gatve"", ""amenity"": ""cafe"", ""check_date"": ""2026-03-24"", ""name"": ""Captain Sushi"", ""opening_hours"": ""Sa-We 11:00-23:00; Th-Fr 11:00-01:00"", ""ref:LV:addr"": ""101127566""}"
node/11112553306,node,11112553306,,56.9310109,24.2047183,fast_food,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""78B"", ""addr:postcode"": ""LV-1073"", ""addr:street"": ""Lubānas iela"", ""amenity"": ""fast_food"", ""name:en"": ""Befrites Kebabi"", ""opening_hours"": ""Mo-Su 10:00-21:00"", ""ref:LV:addr"": ""102644130""}"
node/11112562405,node,11112562405,,56.9311712,24.2085381,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""78C"", ""addr:postcode"": ""LV-1073"", ""addr:street"": ""Lubānas iela"", ""amenity"": ""cafe"", ""check_date"": ""2025-01-29"", ""name:en"": ""Uno Sushi"", ""opening_hours"": ""Mo-Su 11:00-23:00"", ""ref:LV:addr"": ""105212615""}"
node/11112569605,node,11112569605,,56.9368963,24.2101792,fast_food,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""9B"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Jasmuižas iela"", ""amenity"": ""fast_food"", ""name:en"": ""Street Food Points"", ""opening_hours"": ""Sa-We 11:00-22:15; Th-Fr 11:00-01:15"", ""ref:LV:addr"": ""106702314""}"
node/11112569606,node,11112569606,,56.9409566,24.2040275,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""25B"", ""addr:postcode"": ""LV-1082"", ""addr:street"": ""Andreja Saharova iela"", ""amenity"": ""cafe"", ""check_date"": ""2024-10-28"", ""name:en"": ""Rolli"", ""opening_hours"": ""Sa-Th 11:00-22:00"", ""ref:LV:addr"": ""106701835"", ""website"": ""https://www.rolli.lv/""}"
node/11112657805,node,11112657805,,56.9388135,24.20513,restaurant,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""28"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Brāļu Kaudzīšu iela"", ""amenity"": ""restaurant"", ""name:en"": ""Grilbārs UGOLOK"", ""opening_hours"": ""Mo-Su 11:00-21:00"", ""ref:LV:addr"": ""106701755""}"
node/11112657806,node,11112657806,Šašliks nr.1,56.9464931,24.2186355,restaurant,kebab,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""26A"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Ulbrokas iela"", ""amenity"": ""restaurant"", ""cuisine"": ""kebab"", ""indoor_seating"": ""yes"", ""name"": ""Šašliks nr.1"", ""opening_hours"": ""Mo-Th 11:00-22:00; Fr-Sa 11:00-22:30; Su 11:00-23:00"", ""outdoor_seating"": ""no"", ""phone"": ""+371 28 441 808"", ""ref:LV:addr"": ""106579477"", ""website"": ""https://sasliks1.lv/""}"
node/11112886005,node,11112886005,Bó,56.9504586,24.2520948,fast_food,,,,"{""addr:city"": ""Ulbroka"", ""addr:country"": ""LV"", ""addr:district"": ""Ropažu novads"", ""addr:housenumber"": ""4"", ""addr:postcode"": ""LV-2130"", ""addr:street"": ""Biķeru iela"", ""addr:subdistrict"": ""Stopiņu pagasts"", ""air_conditioning"": ""yes"", ""amenity"": ""fast_food"", ""diet:halal"": ""no"", ""diet:kosher"": ""no"", ""diet:vegan"": ""yes"", ""diet:vegetarian"": ""yes"", ""indoor_seating"": ""yes"", ""name"": ""Bó"", ""opening_hours"": ""Mo-Su 11:00-21:00"", ""outdoor_seating"": ""no"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""ref:LV:addr"": ""106824941"", ""smoking"": ""no"", ""wheelchair"": ""yes""}"
node/11113615205,node,11113615205,Kotlešu lietus,56.9436426,24.2507452,fast_food,,,,"{""addr:city"": ""Ulbroka"", ""addr:country"": ""LV"", ""addr:district"": ""Ropažu novads"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""LV-2130"", ""addr:street"": ""Smaidu iela"", ""addr:subdistrict"": ""Stopiņu pagasts"", ""amenity"": ""fast_food"", ""check_date"": ""2025-12-19"", ""name"": ""Kotlešu lietus"", ""opening_hours"": ""Mo-Su 10:30-19:00"", ""ref:LV:addr"": ""102787187""}"
node/11114234808,node,11114234808,,56.9481835,24.1950978,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""69B"", ""addr:postcode"": ""LV-1082"", ""addr:street"": ""Augusta Deglava iela"", ""amenity"": ""cafe"", ""name:en"": ""Hartvik F"", ""opening_hours"": ""Su-Th 08:00-19:00; Fr-Sa 08:00-16:00"", ""ref:LV:addr"": ""103380655""}"
node/11128611544,node,11128611544,Pankūciņas,57.0705104,24.3205785,fast_food,pancake,,,"{""addr:city"": ""Ādaži"", ""addr:country"": ""LV"", ""addr:district"": ""Ādažu novads"", ""addr:housenumber"": ""5A"", ""addr:postcode"": ""LV-2164"", ""addr:street"": ""Rīgas gatve"", ""amenity"": ""fast_food"", ""check_date"": ""2026-02-14"", ""cuisine"": ""pancake"", ""name"": ""Pankūciņas"", ""opening_hours"": ""10:00-20:00"", ""ref:LV:addr"": ""106055901"", ""website"": ""https://pankucinas.com/dai""}"
node/11128612264,node,11128612264,Uguns,57.070487,24.3205914,fast_food,american,,,"{""addr:city"": ""Ādaži"", ""addr:country"": ""LV"", ""addr:district"": ""Ādažu novads"", ""addr:housenumber"": ""5A"", ""addr:postcode"": ""LV-2164"", ""addr:street"": ""Rīgas gatve"", ""amenity"": ""fast_food"", ""check_date"": ""2026-02-14"", ""cuisine"": ""american"", ""name"": ""Uguns"", ""opening_hours"": ""Mo-Sa 12:00-21:30; Su 12:00-21:00"", ""phone"": ""+371 22 723 227"", ""ref:LV:addr"": ""106055901""}"
node/11128632806,node,11128632806,Mex & Can,57.0705375,24.3209042,fast_food,,,,"{""addr:city"": ""Ādaži"", ""addr:country"": ""LV"", ""addr:district"": ""Ādažu novads"", ""addr:housenumber"": ""5A"", ""addr:postcode"": ""LV-2164"", ""addr:street"": ""Rīgas gatve"", ""amenity"": ""fast_food"", ""check_date"": ""2026-02-14"", ""name"": ""Mex & Can"", ""opening_hours"": ""Mo-Th 11:00-21:00; Fr-Su 11:00-22:00"", ""ref:LV:addr"": ""106055901""}"
node/11152321389,node,11152321389,Gastrobārs Miers,57.0503104,24.0675065,restaurant,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""31"", ""addr:postcode"": ""LV-1030"", ""addr:street"": ""Albatrosu iela"", ""amenity"": ""restaurant"", ""email"": ""mierscafe@gmail.com"", ""name"": ""Gastrobārs Miers"", ""opening_hours"": ""Tu 14:00-21:00; We-Th 14:00-20:00; Fr 14:00-23:00; Sa 12:00-23:00; Su 12:00-20:00"", ""phone"": ""24 202 886"", ""ref:LV:addr"": ""106625326"", ""website"": ""https://www.facebook.com/Gastropubmiers/""}"
node/11154658960,node,11154658960,Hooligaan,56.9478042,24.1138919,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""30"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Aspazijas bulvāris"", ""amenity"": ""cafe"", ""check_date"": ""2023-08-30"", ""name"": ""Hooligaan"", ""opening_hours"": ""10:00-21:00"", ""ref:LV:addr"": ""101816563""}"
node/11154674343,node,11154674343,Madam brioš,56.9507176,24.1205894,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""14"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Krišjāņa Barona iela"", ""air_conditioning"": ""yes"", ""amenity"": ""cafe"", ""check_date"": ""2025-11-04"", ""check_date:smoking"": ""2025-11-04"", ""indoor_seating"": ""yes"", ""name"": ""Madam brioš"", ""opening_hours"": ""Mo-Su 08:00-18:00"", ""outdoor_seating"": ""no"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""ref:LV:addr"": ""101844182"", ""smoking"": ""no"", ""wheelchair"": ""no""}"
node/11154674344,node,11154674344,Bubble Tea Riga,56.9507531,24.1206434,cafe,bubble_tea,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""14"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Krišjāņa Barona iela"", ""amenity"": ""cafe"", ""check_date"": ""2023-08-30"", ""cuisine"": ""bubble_tea"", ""name"": ""Bubble Tea Riga"", ""opening_hours"": ""Mo-Su 12:00-20:00"", ""ref:LV:addr"": ""101844182"", ""wheelchair"": ""no""}"
node/11191161585,node,11191161585,Kafijas banka,56.9504635,24.2521866,cafe,,,,"{""addr:city"": ""Ulbroka"", ""addr:country"": ""LV"", ""addr:district"": ""Ropažu novads"", ""addr:housenumber"": ""4"", ""addr:postcode"": ""LV-2130"", ""addr:street"": ""Biķeru iela"", ""addr:subdistrict"": ""Stopiņu pagasts"", ""amenity"": ""cafe"", ""indoor_seating"": ""yes"", ""name"": ""Kafijas banka"", ""outdoor_seating"": ""no"", ""ref:LV:addr"": ""106824941""}"
node/11198046024,node,11198046024,Caffe Napoli,56.9249554,23.9781255,cafe,,,,"{""addr:city"": ""Lidosta \""Rīga\"""", ""addr:country"": ""LV"", ""addr:district"": ""Mārupes novads"", ""addr:housename"": ""Lidosta \""Rīga\"" 10/1"", ""addr:postcode"": ""LV-1053"", ""addr:subdistrict"": ""Mārupes pagasts"", ""amenity"": ""cafe"", ""check_date"": ""2023-09-17"", ""indoor_seating"": ""yes"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""level"": ""1"", ""name"": ""Caffe Napoli"", ""outdoor_seating"": ""no"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""ref:LV:addr"": ""104920380""}"
node/11230820837,node,11230820837,Turība,56.9407498,24.1257971,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""17"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Elijas iela"", ""amenity"": ""cafe"", ""name"": ""Turība"", ""ref:LV:addr"": ""101829627""}"
node/11263922477,node,11263922477,Draugu darbnīca,56.9581826,24.1099617,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""31"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Elizabetes iela"", ""amenity"": ""cafe"", ""check_date"": ""2024-01-21"", ""name"": ""Draugu darbnīca"", ""ref:LV:addr"": ""101130933""}"
node/11289325415,node,11289325415,Mr. Bļinčiks,56.9504915,24.1240937,cafe,pancake,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""92"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Dzirnavu iela"", ""air_conditioning"": ""yes"", ""amenity"": ""cafe"", ""check_date"": ""2025-12-07"", ""check_date:smoking"": ""2025-12-07"", ""contact:instagram"": ""mr.blinciks"", ""cuisine"": ""pancake"", ""delivery"": ""yes"", ""name"": ""Mr. Bļinčiks"", ""opening_hours"": ""Mo-Su 11:00-20:00"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""phone"": ""+371 24 962 267"", ""ref:LV:addr"": ""101110583"", ""smoking"": ""no"", ""takeaway"": ""yes"", ""wheelchair"": ""no""}"
node/11290338880,node,11290338880,Ze Kebab,56.9163726,24.0321422,cafe,,,,"{""addr:city"": ""Mārupe"", ""addr:country"": ""LV"", ""addr:district"": ""Mārupes novads"", ""addr:housenumber"": ""47"", ""addr:postcode"": ""LV-2167"", ""addr:street"": ""Lielā iela"", ""amenity"": ""cafe"", ""contact:phone"": ""+371 27782778"", ""name"": ""Ze Kebab"", ""ref:LV:addr"": ""103137117""}"
node/11290477770,node,11290477770,Get Moore Food,56.9304125,24.0376111,restaurant,chinese,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""29"", ""addr:postcode"": ""LV-1046"", ""addr:street"": ""Lielirbes iela"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""chinese"", ""email"": ""oldhongkong.lv@gmail.com"", ""name"": ""Get Moore Food"", ""opening_hours"": ""Mo-Su 10:00-21:00"", ""phone"": ""24775069"", ""ref:LV:addr"": ""103411661"", ""website"": ""www.oldhongkong.lv""}"
node/11290477771,node,11290477771,Coffee STOP,56.9304832,24.0377354,cafe,coffee_shop,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""29"", ""addr:postcode"": ""LV-1046"", ""addr:street"": ""Lielirbes iela"", ""amenity"": ""cafe"", ""building"": ""retail"", ""cuisine"": ""coffee_shop"", ""email"": ""coffeestoplatvia@gmail.com"", ""name"": ""Coffee STOP"", ""opening_hours"": ""Mo-Fr 08:00-19:00; Sa, Su 09:00-19:00"", ""phone"": ""+371 26542949"", ""ref:LV:addr"": ""103411661"", ""website"": ""https://www.facebook.com/CoffeeStopMarupe""}"
node/11291151054,node,11291151054,Nespresso,56.9290914,24.0348532,cafe,coffee_shop,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""29"", ""addr:postcode"": ""LV-1046"", ""addr:street"": ""Lielirbes iela"", ""amenity"": ""cafe"", ""cuisine"": ""coffee_shop"", ""email"": ""nespresso.lv.spice@mvgroup.eu"", ""level"": ""0"", ""name"": ""Nespresso"", ""phone"": ""+371 27803753"", ""ref:LV:addr"": ""103411661"", ""website"": ""https://nespresso.lv/lv/""}"
node/11295607369,node,11295607369,Gio VIET,56.9665764,24.1452773,fast_food,bubble_tea;vietnamese,"SIA ""Gio VIET""",,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""159"", ""addr:postcode"": ""LV-1012"", ""addr:street"": ""Brīvības iela"", ""amenity"": ""fast_food"", ""check_date:opening_hours"": ""2025-11-09"", ""cuisine"": ""bubble_tea;vietnamese"", ""name"": ""Gio VIET"", ""opening_hours"": ""Sa 13:00-19:00; Mo-Fr 10:30-19:00"", ""operator"": ""SIA \""Gio VIET\"""", ""phone"": ""+37125476079"", ""ref:LV:addr"": ""101126492""}"
node/11327927994,node,11327927994,Andrito,56.9223938,23.9782308,cafe,,,,"{""addr:city"": ""Lidosta \""Rīga\"""", ""addr:country"": ""LV"", ""addr:district"": ""Mārupes novads"", ""addr:housename"": ""Lidosta \""Rīga\"" 10/1"", ""addr:postcode"": ""LV-1053"", ""addr:subdistrict"": ""Mārupes pagasts"", ""amenity"": ""cafe"", ""check_date"": ""2024-07-17"", ""indoor_seating"": ""yes"", ""level"": ""1"", ""name"": ""Andrito"", ""outdoor_seating"": ""no"", ""payment:cash"": ""yes"", ""payment:contactless"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""ref:LV:addr"": ""104920380"", ""wheelchair"": ""yes""}"
node/11343455807,node,11343455807,Eleven,56.9603612,24.1054324,restaurant,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""11"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Pulkveža Brieža iela"", ""amenity"": ""restaurant"", ""check_date"": ""2025-05-23"", ""check_date:opening_hours"": ""2025-05-23"", ""name"": ""Eleven"", ""opening_hours:signed"": ""no"", ""ref:LV:addr"": ""101971842""}"
node/11347157058,node,11347157058,Nāc un ēd,56.987122,24.1220877,cafe,bistro,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""30 k-1"", ""addr:postcode"": ""LV-1005"", ""addr:street"": ""Ganību dambis"", ""amenity"": ""cafe"", ""cuisine"": ""bistro"", ""drive_through"": ""no"", ""name"": ""Nāc un ēd"", ""opening_hours"": ""Mo-Fr 09:00-16:00"", ""ref:LV:addr"": ""101831808""}"
node/11366672512,node,11366672512,Max Cekot Kitchen,56.9299536,24.099002,restaurant,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""42"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Jelgavas iela"", ""amenity"": ""restaurant"", ""name"": ""Max Cekot Kitchen"", ""ref:LV:addr"": ""102613610""}"
node/11379821777,node,11379821777,Burger Temple,56.9433456,24.0182418,restaurant,burger;pizza;mexican;american,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""17"", ""addr:postcode"": ""LV-1029"", ""addr:street"": ""Anniņmuižas iela"", ""amenity"": ""restaurant"", ""bar"": ""yes"", ""capacity"": ""30"", ""check_date"": ""2023-11-27"", ""contact:facebook"": ""https://www.facebook.com/BurgerTempleRiga"", ""cuisine"": ""burger;pizza;mexican;american"", ""delivery"": ""yes"", ""description"": ""Best Burgers in Riga"", ""highchair"": ""yes"", ""image"": ""https://www.google.com/maps/uv?pb=!1s0x46eedba134e055b5%3A0xf7a8821c31ffd848!5sBURGER%20TEMPLE!15sCgIgARICEAE#"", ""mobile"": ""+37120138400"", ""name"": ""Burger Temple"", ""opening_hours"": ""Mo-Su 10:00-22:00"", ""payment:apple_pay"": ""yes"", ""payment:cash"": ""yes"", ""payment:contactless"": ""yes"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""phone"": ""+371 22059100"", ""ref:LV:addr"": ""105095113"", ""smoking"": ""no"", ""start_date"": ""2023-04-01"", ""takeaway"": ""yes"", ""website"": ""https://www.gastrobox.lv/"", ""wheelchair"": ""yes""}"
node/11409740791,node,11409740791,Pinot,56.9466805,24.1075263,restaurant,italian;pizza,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""26"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Grēcinieku iela"", ""amenity"": ""restaurant"", ""check_date"": ""2023-12-01"", ""cuisine"": ""italian;pizza"", ""name"": ""Pinot"", ""opening_hours"": ""Mo-Tu Closed; We-Fr 17:00-00:00; Sa 10:00-00:00; Su 10:00-00:00"", ""phone"": ""+371 25 901 107"", ""ref:LV:addr"": ""101891785""}"
node/11514234725,node,11514234725,KALVE Mini Market,56.935706,24.0716918,cafe,coffee_shop,Kalve Coffee Roasters,KALVE,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""G"", ""addr:housenumber"": ""64"", ""addr:postcode"": ""LV-1002"", ""addr:street"": ""Nometņu iela"", ""amenity"": ""cafe"", ""brand"": ""KALVE"", ""check_date"": ""2025-01-11"", ""cuisine"": ""coffee_shop"", ""indoor_seating"": ""yes"", ""internet_access"": ""no"", ""level"": ""0"", ""name"": ""KALVE Mini Market"", ""opening_hours"": ""Su,Mo 09:00-17:00; Tu-Sa 09:00-19:00"", ""operator"": ""Kalve Coffee Roasters"", ""outdoor_seating"": ""yes"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""phone"": ""+371 25 755 575"", ""ref:LV:addr"": ""101124995"", ""website"": ""https://kalvecoffee.com/""}"
node/11514235996,node,11514235996,Sho,56.9584215,24.1244943,restaurant,ukranian,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""15"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Stabu iela"", ""amenity"": ""restaurant"", ""check_date"": ""2025-08-26"", ""cuisine"": ""ukranian"", ""level"": ""0"", ""name"": ""Sho"", ""opening_hours"": ""Mo-Fr 09:00-22:00; Sa 10:00-22:00; Su 10:00-21:00"", ""ref:LV:addr"": ""101134483"", ""wheelchair"": ""no""}"
node/11516180469,node,11516180469,,56.949899,24.082751,cafe,pancake,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""LV-1048"", ""addr:street"": ""Āzenes iela"", ""amenity"": ""cafe"", ""cuisine"": ""pancake"", ""name:en"": ""Zeest"", ""opening_hours"": ""Su-Th 10:00-21:00; Fr-Sa 10:00-20:00"", ""phone"": ""+371 29 737 362"", ""ref:LV:addr"": ""103646941""}"
node/11516245584,node,11516245584,Kebab house,56.9377009,24.1564757,fast_food,kebab,"Lomonosova Kebabs, SIA",,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""1"", ""addr:housenumber"": ""6"", ""addr:postcode"": ""LV-1003"", ""addr:street"": ""Valērijas Seiles iela"", ""air_conditioning"": ""yes"", ""amenity"": ""fast_food"", ""check_date"": ""2025-05-21"", ""cuisine"": ""kebab"", ""level"": ""0"", ""name"": ""Kebab house"", ""opening_hours"": ""Mo-Th,Su 11:00-23:00; Fr-Sa 11:00-24:00"", ""operator"": ""Lomonosova Kebabs, SIA"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""ref:LV:addr"": ""101933128"", ""toilets"": ""yes"", ""toilets:fee"": ""no"", ""toilets:unisex"": ""yes""}"
node/11584949347,node,11584949347,Lulū pizza,56.9569447,24.2398454,fast_food,pizza,,Pica Lulū,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""143"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Biķernieku iela"", ""amenity"": ""fast_food"", ""brand"": ""Pica Lulū"", ""cuisine"": ""pizza"", ""name"": ""Lulū pizza"", ""opening_hours"": ""Mo-Su 10:00-22:00"", ""ref:LV:addr"": ""106452355"", ""website"": ""https://www.lulu.lv/""}"
node/11592262669,node,11592262669,Tbilisi,56.9539049,24.129219,restaurant,georgian,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""1"", ""addr:housenumber"": ""41"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Ģertrūdes iela"", ""amenity"": ""restaurant"", ""check_date"": ""2025-08-21"", ""contact:instagram"": ""https://www.instagram.com/tbilisiriga"", ""cuisine"": ""georgian"", ""level"": ""0"", ""name"": ""Tbilisi"", ""opening_hours"": ""Mo-Su 10:00-22:00"", ""outdoor_seating"": ""yes"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""phone"": ""+37128663926"", ""ref:LV:addr"": ""101111392""}"
