osm_key,osm_type,osm_id,name,latitude,longitude,office,building,operator,brand,addr_street,addr_housenumber,addr_city,source,tags_json
way/87926211,way,87926211,,56.9414581,24.1245981,,office,,,,,,osm_overpass,"{""building"": ""office""}"
way/87926213,way,87926213,,56.9417373,24.1220572,,office,,,Kārļa Mīlenbaha iela,14,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""14"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Kārļa Mīlenbaha iela"", ""building"": ""office"", ""old_addr:street"": ""Puškina iela"", ""ref:LV:addr"": ""102697463"", ""source"": ""Bing""}"
way/87971757,way,87971757,Čehijas Republikas vēstniecība,56.9585454,24.1096695,diplomatic,yes,,,Elizabetes iela,29A,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""29A"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Elizabetes iela"", ""building"": ""yes"", ""building:levels"": ""3"", ""check_date"": ""2024-01-21"", ""contact:email"": ""riga@embassy.mzv.cz"", ""contact:phone"": ""+371673 38 181"", ""country"": ""CZ"", ""diplomatic"": ""embassy"", ""embassy"": ""yes"", ""name"": ""Čehijas Republikas vēstniecība"", ""name:cs"": ""Velvyslanectví České republiky"", ""name:en"": ""Embassy of the Czech Republic"", ""name:fr"": ""Ambassade de Tchéquie"", ""name:lv"": ""Čehijas Republikas vēstniecība"", ""office"": ""diplomatic"", ""opening_hours"": ""Mo-Fr 08:45-17:15"", ""phone"": ""+371/6733 8179"", ""ref:LV:addr"": ""103444361"", ""source"": ""Rīgas ĢeoMetrs, 29.02.2012"", ""target"": ""LV"", ""website"": ""https://www.mzv.cz/riga"", ""wikidata"": ""Q107066818""}"
way/87980438,way,87980438,,56.9549439,24.1513237,,office,,,Tallinas iela,95,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""95"", ""addr:postcode"": ""LV-1009"", ""addr:street"": ""Tallinas iela"", ""building"": ""office"", ""building:levels"": ""4"", ""ref:LV:addr"": ""101124134"", ""ref:cadastre"": ""01000370183011"", ""source"": ""VZD open data""}"
way/88020075,way,88020075,Francijas vēstniecība,56.9524375,24.1133546,diplomatic,office,,,Raiņa bulvāris,9,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""9"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Raiņa bulvāris"", ""building"": ""office"", ""building:levels"": ""3"", ""country"": ""FR"", ""diplomatic"": ""embassy"", ""embassy"": ""yes"", ""name"": ""Francijas vēstniecība"", ""name:be"": ""Амбасада Францыі"", ""name:en"": ""French embassy"", ""name:fr"": ""Ambassade de France"", ""name:lv"": ""Francijas vēstniecība"", ""name:ru"": ""Посольство Франции"", ""office"": ""diplomatic"", ""ref:LV:addr"": ""101973975"", ""source"": ""Bing"", ""target"": ""LV"", ""website"": ""http://www.ambafrance-lv.org/"", ""wikidata"": ""Q2841757""}"
way/88171321,way,88171321,Valdemāra centrs,56.9568051,24.113761,,office,,,Krišjāņa Valdemāra iela,21,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""21"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Krišjāņa Valdemāra iela"", ""building"": ""office"", ""building:levels"": ""7"", ""name"": ""Valdemāra centrs"", ""ref:LV:addr"": ""101916964"", ""source"": ""Rīgas ĢeoMetrs, 29.02.2012""}"
way/88325395,way,88325395,Rīgas Sociālais dienests,56.9624142,24.1091915,government,yes,,,Hanzas iela,7,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""7"", ""addr:postcode"": ""LV-1045"", ""addr:street"": ""Hanzas iela"", ""building"": ""yes"", ""government"": ""administrative"", ""name"": ""Rīgas Sociālais dienests"", ""office"": ""government"", ""ref:LV:addr"": ""101137954"", ""source"": ""Bing""}"
way/88525514,way,88525514,,56.9036893,24.0847346,,office,,,Sērenes iela,11,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""11"", ""addr:postcode"": ""LV-1058"", ""addr:street"": ""Sērenes iela"", ""building"": ""office"", ""old_addr:housenumber"": ""9"", ""ref:LV:addr"": ""106573177""}"
way/89228092,way,89228092,,56.9453236,24.2434243,,office,,,Kaivas iela,9,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""9"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Kaivas iela"", ""building"": ""office"", ""ref:LV:addr"": ""101907465""}"
way/89241445,way,89241445,,56.9508938,24.1684237,,office,,,Augusta Deglava iela,46,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""46"", ""addr:postcode"": ""LV-1035"", ""addr:street"": ""Augusta Deglava iela"", ""building"": ""office"", ""building:levels"": ""5"", ""old_addr:housenumber"": ""50"", ""ref:LV:addr"": ""106746888""}"
way/89241458,way,89241458,,56.971139,24.1584217,,office,,,Brīvības gatve,197D,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""197D"", ""addr:postcode"": ""LV-1039"", ""addr:street"": ""Brīvības gatve"", ""building"": ""office"", ""building:levels"": ""2"", ""old_addr:housenumber"": ""197B"", ""ref:LV:addr"": ""106631893"", ""roof:levels"": ""1""}"
way/89241543,way,89241543,Elkor,56.9720598,24.1617801,yes,commercial,,,Brīvības gatve,201 k-2,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""201 k-2"", ""addr:postcode"": ""LV-1039"", ""addr:street"": ""Brīvības gatve"", ""building"": ""commercial"", ""building:levels"": ""2"", ""name"": ""Elkor"", ""office"": ""yes"", ""ref:LV:addr"": ""106443692"", ""roof:shape"": ""hipped""}"
way/89270532,way,89270532,Rīgas domes Pašvaldības ieņēmumu pārvalde,56.96245,24.1505129,government,office,,,Terēzes iela,5,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""LV-1012"", ""addr:street"": ""Terēzes iela"", ""building"": ""office"", ""name"": ""Rīgas domes Pašvaldības ieņēmumu pārvalde"", ""office"": ""government"", ""opening_hours"": ""Mo 08:30-17:00; Tu-Th 08:15-17:00; Fr 08:15-16:00"", ""ref:LV:addr"": ""104420971""}"
way/89390866,way,89390866,,56.9133699,24.0862596,,office,,,Vienības gatve,87,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""87"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Vienības gatve"", ""building"": ""office"", ""building:levels"": ""3"", ""ref:LV:addr"": ""102022192"", ""roof:levels"": ""1"", ""roof:shape"": ""gambrel""}"
way/89390884,way,89390884,,56.9142814,24.0859477,,office,,,Vienības gatve,87A,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""87A"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Vienības gatve"", ""building"": ""office"", ""building:levels"": ""3"", ""ref:LV:addr"": ""102022207"", ""roof:levels"": ""0"", ""roof:shape"": ""gabled""}"
way/89571570,way,89571570,,56.9573422,24.11256,,office,,,Elizabetes iela,41/43,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""41/43"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Elizabetes iela"", ""building"": ""office"", ""building:levels"": ""5"", ""ref:LV:addr"": ""101829780"", ""source"": ""Bing""}"
way/89642302,way,89642302,LMT,56.9749574,24.1673418,telecommunication,office,,,Ropažu iela,6,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""6"", ""addr:postcode"": ""LV-1039"", ""addr:street"": ""Ropažu iela"", ""building"": ""office"", ""building:levels"": ""8"", ""name"": ""LMT"", ""office"": ""telecommunication"", ""ref:LV:addr"": ""101979615"", ""website"": ""https://www.lmt.lv""}"
way/89785595,way,89785595,Polijas Republikas vēstniecība,56.9602213,24.1073427,diplomatic,yes,,,Mednieku iela,6B,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""6B"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Mednieku iela"", ""building"": ""yes"", ""building:levels"": ""5"", ""country"": ""PL"", ""diplomatic"": ""embassy"", ""email"": ""ryga.ambasada@msz.gov.pl"", ""embassy"": ""yes"", ""name"": ""Polijas Republikas vēstniecība"", ""name:en"": ""Embassy of the Republic of Poland"", ""name:fr"": ""Ambassade de Pologne"", ""name:lv"": ""Polijas Republikas vēstniecība"", ""name:pl"": ""Ambasada Rzeczypospolitej Polskiej"", ""office"": ""diplomatic"", ""opening_hours"": ""Mo-Fr 09:15-17:15"", ""phone"": ""+371 67031500"", ""ref:LV:addr"": ""102650134"", ""target"": ""LV"", ""website"": ""https://ryga.msz.gov.pl/"", ""wikidata"": ""Q30904351""}"
way/89959387,way,89959387,,56.9150753,24.1136999,,office,,,Bauskas iela,86,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""86"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Bauskas iela"", ""building"": ""office"", ""building:levels"": ""4"", ""ref:LV:addr"": ""101819624""}"
way/90274291,way,90274291,,56.9360546,24.16007,,office,,,Valērijas Seiles iela,9,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""9"", ""addr:postcode"": ""LV-1019"", ""addr:street"": ""Valērijas Seiles iela"", ""building"": ""office"", ""building:levels"": ""4"", ""old_addr:street"": ""Lomonosova iela"", ""ref:LV:addr"": ""102614686"", ""roof:shape"": ""hipped""}"
way/91766326,way,91766326,Astras biznesa centrs,56.9608069,24.1947371,,office,,,Gunāra Astras iela,1C,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""1C"", ""addr:postcode"": ""LV-1084"", ""addr:street"": ""Gunāra Astras iela"", ""building"": ""office"", ""building:levels"": ""7"", ""name"": ""Astras biznesa centrs"", ""ref:LV:addr"": ""105346365""}"
way/92054350,way,92054350,Informatīvās skaitļošanas centrs,56.9442686,24.1235503,,office,,,Vilhelma Purvīša iela,21,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""21"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Vilhelma Purvīša iela"", ""building"": ""office"", ""building:levels"": ""6"", ""name"": ""Informatīvās skaitļošanas centrs"", ""name:de"": ""Zentrum für Informationsverarbeitung"", ""name:lv"": ""Informatīvās skaitļošanas centrs"", ""name:ru"": ""Информационно вычислительный центр"", ""old_addr:street"": ""Turgeņeva iela"", ""ref:LV:addr"": ""102940797""}"
way/92054364,way,92054364,VAS Pasažieru vilciens,56.9452084,24.1234347,company,yes,,,Vilhelma Purvīša iela,14,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""14"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Vilhelma Purvīša iela"", ""building"": ""yes"", ""name"": ""VAS Pasažieru vilciens"", ""office"": ""company"", ""old_addr:street"": ""Turgeņeva iela"", ""ref:LV:addr"": ""102009640""}"
way/92054380,way,92054380,Rīgas Austrumu izpilddirekcija,56.9437959,24.1404764,government,public,,,Daugavpils iela,31,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""31"", ""addr:postcode"": ""LV-1003"", ""addr:street"": ""Daugavpils iela"", ""building"": ""public"", ""government"": ""administrative"", ""name"": ""Rīgas Austrumu izpilddirekcija"", ""office"": ""government"", ""ref:LV:addr"": ""101875705""}"
way/93229458,way,93229458,,56.9667616,24.2283476,,office,,,Sergeja Eizenšteina iela,14,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""14"", ""addr:postcode"": ""LV-1079"", ""addr:street"": ""Sergeja Eizenšteina iela"", ""building"": ""office"", ""building:levels"": ""1"", ""height"": ""10"", ""ref:LV:addr"": ""106701706"", ""roof:levels"": ""0"", ""roof:shape"": ""flat""}"
way/93639032,way,93639032,Unimarine Bussines Center,56.9838553,24.1347244,,office,,,Duntes iela,17A,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""17A"", ""addr:postcode"": ""LV-1005"", ""addr:street"": ""Duntes iela"", ""building"": ""office"", ""building:levels"": ""6"", ""name"": ""Unimarine Bussines Center"", ""ref:LV:addr"": ""105046054""}"
way/93867586,way,93867586,,56.9506566,24.1108146,,office,,,Zigfrīda Annas Meierovica bulvāris,16,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""16"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Zigfrīda Annas Meierovica bulvāris"", ""building"": ""office"", ""building:levels"": ""5"", ""building:material"": ""plaster"", ""old_addr:street"": ""Basteja bulvāris"", ""ref:LV:addr"": ""101819191"", ""source"": ""Rīgas ĢeoMetrs, 29.02.2012""}"
way/93867588,way,93867588,,56.9511225,24.1102719,,office,,,Zigfrīda Annas Meierovica bulvāris,12,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""12"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Zigfrīda Annas Meierovica bulvāris"", ""building"": ""office"", ""old_addr:street"": ""Basteja bulvāris"", ""ref:LV:addr"": ""101819175"", ""source"": ""Rīgas ĢeoMetrs, 29.02.2012""}"
way/94194408,way,94194408,,56.9162538,24.0920036,,office,,,Tadaiķu iela,2,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Tadaiķu iela"", ""building"": ""office"", ""building:levels"": ""2"", ""ref:LV:addr"": ""102002732"", ""roof:levels"": ""1"", ""roof:shape"": ""gabled""}"
way/95403554,way,95403554,Latvijas augu aizsardzības pētniecības centrs valsts SIA,56.9738049,24.1909641,government,yes,,,Lielvārdes iela,36,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""36"", ""addr:postcode"": ""LV-1006"", ""addr:street"": ""Lielvārdes iela"", ""building"": ""yes"", ""building:levels"": ""2"", ""name"": ""Latvijas augu aizsardzības pētniecības centrs valsts SIA"", ""office"": ""government"", ""old_addr:housenumber"": ""36/38"", ""ref:LV:addr"": ""101928905""}"
way/96002309,way,96002309,,56.9142775,24.0866199,,office,,,Vienības gatve,87H,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""87H"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Vienības gatve"", ""building"": ""office"", ""building:levels"": ""4"", ""ref:LV:addr"": ""104891425"", ""roof:levels"": ""0"", ""roof:shape"": ""flat""}"
way/96425133,way,96425133,,56.9209374,24.1033237,,office,,,Kārļa Ulmaņa gatve,3,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Kārļa Ulmaņa gatve"", ""building"": ""office"", ""ref:LV:addr"": ""101841892""}"
way/96425173,way,96425173,,56.9215879,24.0973755,,office,,,Bauskas iela,22,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""22"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Bauskas iela"", ""building"": ""office"", ""building:levels"": ""10"", ""ref:LV:addr"": ""102640533""}"
way/98493587,way,98493587,"Transporta remonta, apgādes un ekspluatācijas nodaļa",56.9470518,24.163153,government,yes,Valsts policija,,Vestienas iela,4,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""4"", ""addr:postcode"": ""LV-1035"", ""addr:street"": ""Vestienas iela"", ""building"": ""yes"", ""check_date"": ""2025-12-01"", ""government"": ""police"", ""name"": ""Transporta remonta, apgādes un ekspluatācijas nodaļa"", ""office"": ""government"", ""operator"": ""Valsts policija"", ""ref:LV:addr"": ""105870245""}"
way/98493651,way,98493651,Clean R,56.9478831,24.1598988,company,yes,,,Vietalvas iela,5 k-1,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""5 k-1"", ""addr:postcode"": ""LV-1009"", ""addr:street"": ""Vietalvas iela"", ""building"": ""yes"", ""email"": ""kc@cleanr.lv"", ""fax"": ""+371 67270148"", ""name"": ""Clean R"", ""office"": ""company"", ""old_addr:housenumber"": ""5"", ""phone"": ""+371 67111001"", ""ref:LV:addr"": ""106750252""}"
way/100409320,way,100409320,,56.9597079,24.1110456,,office,,,Dzirnavu iela,23,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""23"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Dzirnavu iela"", ""building"": ""office"", ""building:levels"": ""2"", ""ref:LV:addr"": ""101130113"", ""roof:levels"": ""1"", ""roof:shape"": ""gabled""}"
way/103323521,way,103323521,Neatliekamās medicīniskās palīdzības dienests,56.9789203,24.1408115,government,yes,,,Laktas iela,8,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""8"", ""addr:postcode"": ""LV-1013"", ""addr:street"": ""Laktas iela"", ""building"": ""yes"", ""building:levels"": ""2"", ""name"": ""Neatliekamās medicīniskās palīdzības dienests"", ""office"": ""government"", ""ref:LV:addr"": ""106394723"", ""short_name"": ""NMPD"", ""website"": ""https://www.nmpd.gov.lv/""}"
way/103323525,way,103323525,Medicīniskās kvalifikācijas un mācību centrs,56.9786056,24.1402053,government,yes,,,Laktas iela,8A,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""8A"", ""addr:postcode"": ""LV-1013"", ""addr:street"": ""Laktas iela"", ""building"": ""yes"", ""building:levels"": ""2"", ""name"": ""Medicīniskās kvalifikācijas un mācību centrs"", ""office"": ""government"", ""old_addr:housenumber"": ""8"", ""ref:LV:addr"": ""107038704"", ""website"": ""https://www.nmpd.gov.lv/""}"
way/103423814,way,103423814,,56.9819416,24.1606965,,office,,,Augstrozes iela,1J,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""1J"", ""addr:postcode"": ""LV-1026"", ""addr:street"": ""Augstrozes iela"", ""building"": ""office"", ""building:levels"": ""2"", ""old_addr:housenumber"": ""1"", ""ref:LV:addr"": ""106689897"", ""roof:levels"": ""0"", ""roof:shape"": ""flat""}"
way/104686632,way,104686632,SOL,56.9675012,24.1049796,yes,yes,,,Pētersalas iela,1,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""LV-1045"", ""addr:street"": ""Pētersalas iela"", ""building"": ""yes"", ""building:levels"": ""2"", ""name"": ""SOL"", ""office"": ""yes"", ""ref:LV:addr"": ""101963802"", ""ref:cadastre"": ""01000110053001""}"
way/104955173,way,104955173,Latvijas Ģeotelpiskās informācijas aģentūra,56.9254866,24.0762286,government,industrial,,,,,,osm_overpass,"{""building"": ""industrial"", ""building:levels"": ""2"", ""email"": ""pasts@lgia.gov.lv"", ""government"": ""government"", ""name"": ""Latvijas Ģeotelpiskās informācijas aģentūra"", ""name:en"": ""Latvian Geospatial Information Agency (LGIA)"", ""name:lv"": ""Latvijas Ģeotelpiskās informācijas aģentūra"", ""office"": ""government"", ""phone"": ""+371 28655590"", ""website"": ""https://www.lgia.gov.lv/en""}"
way/105242630,way,105242630,,56.9630411,24.1055465,,office,,,Pulkveža Brieža iela,27,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""27"", ""addr:postcode"": ""LV-1045"", ""addr:street"": ""Pulkveža Brieža iela"", ""building"": ""office"", ""building:levels"": ""2"", ""ref:LV:addr"": ""101971955""}"
way/105540854,way,105540854,Rīgas satiksmes klientu centrs,56.9701189,24.1520542,company,commercial,,,Brīvības iela,191,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""191"", ""addr:postcode"": ""LV-1012"", ""addr:street"": ""Brīvības iela"", ""building"": ""commercial"", ""building:levels"": ""2"", ""name"": ""Rīgas satiksmes klientu centrs"", ""office"": ""company"", ""ref:LV:addr"": ""101126652""}"
way/106262408,way,106262408,,56.9076521,24.148009,,office,,,Meistaru iela,43,Valdlauči,osm_overpass,"{""addr:city"": ""Valdlauči"", ""addr:country"": ""LV"", ""addr:district"": ""Ķekavas novads"", ""addr:housenumber"": ""43"", ""addr:postcode"": ""LV-1076"", ""addr:street"": ""Meistaru iela"", ""addr:subdistrict"": ""Ķekavas pagasts"", ""building"": ""office"", ""building:levels"": ""2"", ""old_addr:housename"": ""Ērgļi 1"", ""ref:LV:addr"": ""103690952"", ""source"": ""Bing""}"
way/106262432,way,106262432,,56.9084763,24.1477948,,office,,,Meistaru iela,3,Valdlauči,osm_overpass,"{""addr:city"": ""Valdlauči"", ""addr:country"": ""LV"", ""addr:district"": ""Ķekavas novads"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""LV-1076"", ""addr:street"": ""Meistaru iela"", ""addr:subdistrict"": ""Ķekavas pagasts"", ""building"": ""office"", ""ref:LV:addr"": ""106294894""}"
way/110796689,way,110796689,,56.9606628,23.9973716,,office,,,Kurzemes prospekts,137,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""137"", ""addr:postcode"": ""LV-1069"", ""addr:street"": ""Kurzemes prospekts"", ""building"": ""office"", ""building:levels"": ""1"", ""ref:LV:addr"": ""101846764"", ""source"": ""Babītes pagasta teritorijas plānojums 2007""}"
way/110797830,way,110797830,,56.979025,24.0361512,,office,,,,,,osm_overpass,"{""building"": ""office"", ""building:levels"": ""1"", ""roof:levels"": ""0"", ""roof:shape"": ""flat"", ""source"": ""Babītes pagasta teritorijas plānojums 2007""}"
way/110884815,way,110884815,,56.929162,24.1728011,,office,,,Salaspils iela,1,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""LV-1019"", ""addr:street"": ""Salaspils iela"", ""building"": ""office"", ""building:levels"": ""3"", ""ref:LV:addr"": ""101983953"", ""roof:levels"": ""0""}"
way/110884817,way,110884817,Karogu pasaule,56.9270779,24.1738666,company,yes,,,Rītupes iela,45,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""45"", ""addr:postcode"": ""LV-1019"", ""addr:street"": ""Rītupes iela"", ""building"": ""yes"", ""email"": ""info@karogupasaule.lv"", ""name"": ""Karogu pasaule"", ""office"": ""company"", ""phone"": ""+37126194648"", ""ref:LV:addr"": ""101978076"", ""website"": ""https://www.karogupasaule.lv/""}"
way/111120416,way,111120416,Latvijas olimpiskā vienība,57.0040393,24.1771918,association,yes,,,Roberta Feldmaņa iela,8,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""8"", ""addr:postcode"": ""LV-1014"", ""addr:street"": ""Roberta Feldmaņa iela"", ""building"": ""yes"", ""email"": ""pasts@lov.lv"", ""name"": ""Latvijas olimpiskā vienība"", ""office"": ""association"", ""ref:LV:addr"": ""106237328"", ""short_name"": ""LOV"", ""website"": ""https://www.lov.lv/""}"
way/112512930,way,112512930,,56.9587052,24.1513668,,office,,,Pērnavas iela,46A,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""46A"", ""addr:postcode"": ""LV-1009"", ""addr:street"": ""Pērnavas iela"", ""building"": ""office"", ""building:levels"": ""5"", ""old_addr:housenumber"": ""46"", ""ref:LV:addr"": ""106779506"", ""roof:shape"": ""gabled""}"
way/112512935,way,112512935,,56.9588129,24.1519918,,office,,,Pērnavas iela,46,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""46"", ""addr:postcode"": ""LV-1009"", ""addr:street"": ""Pērnavas iela"", ""building"": ""office"", ""building:levels"": ""5"", ""ref:LV:addr"": ""101122411"", ""roof:shape"": ""gabled""}"
way/114371316,way,114371316,,56.9633945,24.1313291,,office,,,Miera iela,25,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""25"", ""addr:postcode"": ""LV-1001"", ""addr:street"": ""Miera iela"", ""architect"": ""Aleksandrs Klinklāvs"", ""building"": ""office"", ""building:levels"": ""3"", ""ref:LV:addr"": ""101952734"", ""roof:levels"": ""0"", ""source"": ""Rīgas ĢeoMetrs, 29.02.2012"", ""year_of_construction"": ""1933""}"
way/114856324,way,114856324,DFDS Seaways,56.9673689,24.1737568,,office,,,Ūnijas iela,47,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""47"", ""addr:postcode"": ""LV-1039"", ""addr:street"": ""Ūnijas iela"", ""building"": ""office"", ""name"": ""DFDS Seaways"", ""ref:LV:addr"": ""103414802""}"
way/115228028,way,115228028,Rīgas Vidzemes priekšpilsētas dzimtsarakstu nodaļa,56.9779828,24.1878586,government,yes,,,Zemgaļu iela,1,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""LV-1006"", ""addr:street"": ""Zemgaļu iela"", ""building"": ""yes"", ""building:levels"": ""2"", ""check_date"": ""2026-03-31"", ""government"": ""register_office"", ""heritage"": ""2"", ""heritage:operator"": ""vkpai"", ""heritage:operator:wikidata"": ""Q20566223"", ""name"": ""Rīgas Vidzemes priekšpilsētas dzimtsarakstu nodaļa"", ""office"": ""government"", ""ref:LV:addr"": ""102029308""}"
way/115534842,way,115534842,,56.9700811,24.1699638,,office,,,Raunas iela,5,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""LV-1039"", ""addr:street"": ""Raunas iela"", ""building"": ""office"", ""ref:LV:addr"": ""101975577""}"
way/116725785,way,116725785,Latvijas nafta,56.9303254,24.1858636,company,commercial,,,Lubānas iela,66,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""66"", ""addr:postcode"": ""LV-1073"", ""addr:street"": ""Lubānas iela"", ""building"": ""commercial"", ""building:levels"": ""5"", ""name"": ""Latvijas nafta"", ""office"": ""company"", ""ref:LV:addr"": ""101934371""}"
