osm_key,osm_type,osm_id,name,latitude,longitude,shop,amenity,leisure,operator,brand,tags_json
node/5922828739,node,5922828739,Rimi Hyper,56.9654593,24.1053262,supermarket,,,"SIA ""Rimi Latvia""",Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""1"", ""addr:housenumber"": ""33A"", ""addr:postcode"": ""LV-1045"", ""addr:street"": ""Pulkveža Brieža iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""brand:wikipedia"": ""en:Rimi Baltic"", ""check_date"": ""2025-07-10"", ""level"": ""0"", ""name"": ""Rimi Hyper"", ""opening_hours"": ""Mo-Sa 08:00-23:00; Su 09:00-23:00"", ""operator"": ""SIA \""Rimi Latvia\"""", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""ref:LV:addr"": ""103422801"", ""shop"": ""supermarket"", ""website"": ""https://rimi.lv/"", ""wheelchair"": ""yes""}"
node/5922828740,node,5922828740,Mego,56.9624412,24.0221469,supermarket,,,,Mego,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""9"", ""addr:postcode"": ""LV-1067"", ""addr:street"": ""Kleistu iela"", ""brand"": ""Mego"", ""brand:wikidata"": ""Q16363314"", ""brand:wikipedia"": ""lv:Mego"", ""check_date:opening_hours"": ""2025-07-06"", ""name"": ""Mego"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""ref:LV:addr"": ""101843068"", ""shop"": ""supermarket""}"
node/5922828741,node,5922828741,Mego,56.9659549,24.0095378,supermarket,,,,Mego,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""46"", ""addr:postcode"": ""LV-1069"", ""addr:street"": ""Dammes iela"", ""brand"": ""Mego"", ""brand:wikidata"": ""Q16363314"", ""brand:wikipedia"": ""lv:Mego"", ""name"": ""Mego"", ""opening_hours"": ""Mo-Su 00:00-24:00"", ""ref:LV:addr"": ""101824513"", ""shop"": ""supermarket""}"
node/5922828742,node,5922828742,Maxima XXX,56.9292031,24.0248128,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""88A"", ""addr:postcode"": ""LV-1046"", ""addr:street"": ""Kārļa Ulmaņa gatve"", ""name"": ""Maxima XXX"", ""opening_hours"": ""Mo-Su 08:00-23:00"", ""ref:LV:addr"": ""105189535"", ""shop"": ""supermarket"", ""website"": ""https://maxima.lv/""}"
node/5922828743,node,5922828743,Maxima XXX,56.950226,24.1878444,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""67"", ""addr:postcode"": ""LV-1082"", ""addr:street"": ""Augusta Deglava iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""name"": ""Maxima XXX"", ""opening_hours"": ""Mo-Su 08:00-23:00"", ""operator"": ""Maxima Latvija"", ""ref:LV:addr"": ""101125265"", ""shop"": ""supermarket"", ""website"": ""https://maxima.lv/""}"
node/5969764016,node,5969764016,Stockmann,56.9459487,24.1161694,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""1"", ""addr:housenumber"": ""8"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""13. janvāra iela"", ""check_date"": ""2025-05-17"", ""level"": ""0"", ""name"": ""Stockmann"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""ref:LV:addr"": ""105870534"", ""shop"": ""supermarket"", ""wheelchair"": ""yes""}"
node/6207272654,node,6207272654,Rimi Mini,56.9508345,24.1340803,supermarket,,,"SIA ""Rimi Latvia""",Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""66"", ""addr:postcode"": ""LV-1009"", ""addr:street"": ""Ģertrūdes iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""check_date"": ""2026-02-04"", ""name"": ""Rimi Mini"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""SIA \""Rimi Latvia\"""", ""ref:LV:addr"": ""101117032"", ""shop"": ""supermarket"", ""website"": ""https://rimi.lv/""}"
node/6283452294,node,6283452294,Mego,56.9539215,24.0052613,supermarket,,,,Mego,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""87"", ""addr:postcode"": ""LV-1069"", ""addr:street"": ""Jūrmalas gatve"", ""brand"": ""Mego"", ""brand:wikidata"": ""Q16363314"", ""brand:wikipedia"": ""lv:Mego"", ""contact:facebook"": ""https://www.facebook.com/mego.lv/"", ""contact:instagram"": ""https://www.instagram.com/mego.lv/"", ""email"": ""mego@mego.lv"", ""fax"": ""+371 677 75960"", ""name"": ""Mego"", ""opening_hours"": ""Mo-Fr 09:00-22:00; Sa-Su 09:00-21:00"", ""phone"": ""+371 677 75959"", ""ref:LV:addr"": ""103714937"", ""shop"": ""supermarket"", ""website"": ""https://mego.lv/""}"
node/6415199865,node,6415199865,Maxima XXX,56.9226785,24.1769832,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""1"", ""addr:housenumber"": ""257"", ""addr:postcode"": ""LV-1019"", ""addr:street"": ""Latgales iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""check_date"": ""2024-06-29"", ""level"": ""0"", ""name"": ""Maxima XXX"", ""operator"": ""Maxima Latvija"", ""ref:LV:addr"": ""101942401"", ""shop"": ""supermarket""}"
node/6512877437,node,6512877437,Maxima X,56.9564351,24.1489335,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""83"", ""addr:postcode"": ""LV-1009"", ""addr:street"": ""Tallinas iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""check_date"": ""2026-04-09"", ""check_date:opening_hours"": ""2026-04-09"", ""diet:halal"": ""no"", ""diet:kosher"": ""no"", ""name"": ""Maxima X"", ""opening_hours"": ""Mo-Su,PH 08:00-22:00"", ""operator"": ""Maxima Latvija"", ""ref:LV:addr"": ""101124013"", ""shop"": ""supermarket"", ""wheelchair"": ""no""}"
node/6778252258,node,6778252258,Rimi,56.9545471,24.2003187,supermarket,,,"SIA ""Rimi Latvia""",Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""78"", ""addr:postcode"": ""LV-1082"", ""addr:street"": ""Dzelzavas iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""brand:wikipedia"": ""en:Rimi Baltic"", ""check_date"": ""2025-07-02"", ""name"": ""Rimi"", ""opening_hours"": ""08:00-23:00"", ""operator"": ""SIA \""Rimi Latvia\"""", ""ref:LV:addr"": ""101826951"", ""shop"": ""supermarket"", ""website"": ""https://rimi.lv/""}"
node/6778253903,node,6778253903,Mego,56.9707462,24.1809297,supermarket,,,,Mego,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""16A"", ""addr:postcode"": ""LV-1039"", ""addr:street"": ""Biķernieku iela"", ""brand"": ""Mego"", ""brand:wikidata"": ""Q16363314"", ""brand:wikipedia"": ""lv:Mego"", ""check_date"": ""2025-04-06"", ""check_date:opening_hours"": ""2024-08-16"", ""name"": ""Mego"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""ref:LV:addr"": ""106535491"", ""shop"": ""supermarket""}"
node/6816124851,node,6816124851,Mego,56.945416,24.0226686,supermarket,,,,Mego,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""8"", ""addr:postcode"": ""LV-1029"", ""addr:street"": ""Aleksandra Bieziņa iela"", ""brand"": ""Mego"", ""brand:wikidata"": ""Q16363314"", ""brand:wikipedia"": ""lv:Mego"", ""check_date:opening_hours"": ""2021-12-29"", ""contact:facebook"": ""https://www.facebook.com/mego.lv/"", ""contact:instagram"": ""https://www.instagram.com/mego.lv/"", ""email"": ""mego@mego.lv"", ""fax"": ""+371 677 75960"", ""name"": ""Mego"", ""opening_hours"": ""Mo-Fr 09:00-22:00; Sa-Su 09:00-21:00"", ""phone"": ""+371 677 75959"", ""ref:LV:addr"": ""101814254"", ""shop"": ""supermarket"", ""website"": ""https://mego.lv/"", ""wheelchair"": ""yes""}"
node/6920646175,node,6920646175,Mego,56.9332859,24.2027387,supermarket,,,,Mego,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Andreja Saharova iela"", ""brand"": ""Mego"", ""brand:wikidata"": ""Q16363314"", ""brand:wikipedia"": ""lv:Mego"", ""check_date"": ""2026-01-15"", ""level"": ""1"", ""name"": ""Mego"", ""opening_hours"": ""Mo-Su 07:00-23:00"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""ref:LV:addr"": ""102636437"", ""shop"": ""supermarket""}"
node/7125135620,node,7125135620,Maxima XXX,56.9415006,24.2067394,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""20A"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Andreja Saharova iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""check_date"": ""2024-07-02"", ""name"": ""Maxima XXX"", ""opening_hours"": ""08:00-23:00"", ""operator"": ""Maxima Latvija"", ""ref:LV:addr"": ""103476726"", ""shop"": ""supermarket"", ""website"": ""https://maxima.lv/""}"
node/7185309736,node,7185309736,Rimi,56.9391035,24.2026998,supermarket,,,"SIA ""Rimi Latvia""",Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""23A"", ""addr:postcode"": ""LV-1082"", ""addr:street"": ""Andreja Saharova iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""brand:wikipedia"": ""en:Rimi Baltic"", ""check_date"": ""2025-02-19"", ""name"": ""Rimi"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""SIA \""Rimi Latvia\"""", ""ref:LV:addr"": ""103375540"", ""shop"": ""supermarket"", ""website"": ""https://rimi.lv/""}"
node/7207295375,node,7207295375,Rimi Mini,56.9176925,24.185991,supermarket,,,"SIA ""Rimi Latvia""",Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""20B"", ""addr:postcode"": ""LV-1057"", ""addr:street"": ""Salaspils iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""check_date"": ""2025-02-10"", ""diet:halal"": ""no"", ""diet:kosher"": ""no"", ""name"": ""Rimi Mini"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""SIA \""Rimi Latvia\"""", ""ref:LV:addr"": ""104534802"", ""shop"": ""supermarket"", ""website"": ""https://rimi.lv/"", ""wheelchair"": ""limited""}"
node/7207295376,node,7207295376,Rimi Mini,56.9827135,24.2496452,supermarket,,,"SIA ""Rimi Latvia""",Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""25"", ""addr:postcode"": ""LV-1024"", ""addr:street"": ""Juglas iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""brand:wikipedia"": ""en:Rimi Baltic"", ""check_date"": ""2024-07-30"", ""name"": ""Rimi Mini"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""SIA \""Rimi Latvia\"""", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""ref:LV:addr"": ""101838781"", ""shop"": ""supermarket"", ""website"": ""https://rimi.lv/""}"
node/7207295377,node,7207295377,Rimi,56.9593,24.1750073,supermarket,,,"SIA ""Rimi Latvia""",Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""LV-1035"", ""addr:street"": ""Nīcgales iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""brand:wikipedia"": ""en:Rimi Baltic"", ""check_date"": ""2025-05-08"", ""name"": ""Rimi"", ""opening_hours"": ""Mo-Su 08:00-23:00"", ""operator"": ""SIA \""Rimi Latvia\"""", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""ref:LV:addr"": ""101134194"", ""shop"": ""supermarket"", ""website"": ""https://rimi.lv/"", ""wikimedia_commons"": ""File:Rimi Minska.jpg""}"
node/7207295379,node,7207295379,Rimi Hyper,56.9586521,24.1856503,supermarket,,,"SIA ""Rimi Latvia""",Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""26"", ""addr:postcode"": ""LV-1084"", ""addr:street"": ""Stirnu iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""check_date"": ""2025-03-19"", ""name"": ""Rimi Hyper"", ""opening_hours"": ""Mo-Su 08:00-23:00"", ""operator"": ""SIA \""Rimi Latvia\"""", ""payment:cash:machine"": ""yes"", ""ref:LV:addr"": ""101998973"", ""shop"": ""supermarket"", ""website"": ""https://rimi.lv/""}"
node/7207295380,node,7207295380,Rimi Super,56.9952994,24.1300213,supermarket,,,"SIA ""Rimi Latvia""",Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""9"", ""addr:postcode"": ""LV-1005"", ""addr:street"": ""Sliežu iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""check_date"": ""2025-02-11"", ""name"": ""Rimi Super"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""SIA \""Rimi Latvia\"""", ""payment:cash:machine"": ""yes"", ""phone"": ""+37127053102"", ""ref:LV:addr"": ""106652763"", ""shop"": ""supermarket"", ""website"": ""https://rimi.lv/""}"
node/7207295382,node,7207295382,Rimi Mini,57.0332403,24.0481362,supermarket,,,"SIA ""Rimi Latvia""",Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""14"", ""addr:postcode"": ""LV-1016"", ""addr:street"": ""Gobas iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""brand:wikipedia"": ""en:Rimi Baltic"", ""name"": ""Rimi Mini"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""SIA \""Rimi Latvia\"""", ""payment:cash:machine"": ""yes"", ""ref:LV:addr"": ""101832408"", ""shop"": ""supermarket"", ""website"": ""https://rimi.lv/""}"
node/7207295383,node,7207295383,Rimi,56.9115242,24.0856457,supermarket,,,"SIA ""Rimi Latvia""",Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""95"", ""addr:postcode"": ""LV-1058"", ""addr:street"": ""Vienības gatve"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""brand:wikipedia"": ""en:Rimi Baltic"", ""check_date:opening_hours"": ""2025-11-01"", ""diet:gluten_free"": ""yes"", ""diet:halal"": ""yes"", ""diet:kosher"": ""yes"", ""email"": ""rimi.vgatve@rimibaltic.com"", ""name"": ""Rimi"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""SIA \""Rimi Latvia\"""", ""phone"": ""67606822"", ""ref:LV:addr"": ""103355205"", ""shop"": ""supermarket"", ""toilets"": ""yes"", ""toilets:access"": ""customers"", ""website"": ""https://rimi.lv/"", ""wheelchair"": ""yes""}"
node/7356598853,node,7356598853,Rimi Hyper,56.9471162,24.122441,supermarket,,,,Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""2B"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Satekles iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""brand:wikipedia"": ""en:Rimi (Norway)"", ""name"": ""Rimi Hyper"", ""opening_hours"": ""Mo-Su 07:00-24:00"", ""payment:cash:machine"": ""yes"", ""ref:LV:addr"": ""105976038"", ""shop"": ""supermarket"", ""wheelchair"": ""yes""}"
node/7398544628,node,7398544628,Mego,56.8998794,24.0845847,supermarket,,,,Mego,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""7"", ""addr:postcode"": ""LV-1058"", ""addr:street"": ""Īslīces iela"", ""brand"": ""Mego"", ""brand:wikidata"": ""Q16363314"", ""check_date"": ""2025-12-19"", ""name"": ""Mego"", ""opening_hours"": ""08:00-22:00"", ""ref:LV:addr"": ""104578218"", ""shop"": ""supermarket""}"
node/7490475338,node,7490475338,Rimi Mini,56.9566537,24.1479229,supermarket,,,,Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""86"", ""addr:postcode"": ""LV-1009"", ""addr:street"": ""Tallinas iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""brand:wikipedia"": ""en:Rimi Baltic"", ""check_date"": ""2026-04-10"", ""check_date:opening_hours"": ""2026-04-10"", ""diet:halal"": ""no"", ""diet:kosher"": ""no"", ""name"": ""Rimi Mini"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""payment:cash:machine"": ""yes"", ""ref:LV:addr"": ""101124046"", ""shop"": ""supermarket""}"
node/7490750628,node,7490750628,Maxima X,56.9708244,24.0713078,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""LV-1055"", ""addr:street"": ""Lidoņu iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""name"": ""Maxima X"", ""opening_hours"": ""Mo-Fr 08:00-22:00; Sa,Su 09:00-22:00"", ""operator"": ""Maxima Latvija"", ""phone"": ""+371 80002020"", ""ref:LV:addr"": ""101825090"", ""shop"": ""supermarket"", ""website"": ""https://maxima.lv/"", ""wheelchair"": ""yes""}"
node/7534541172,node,7534541172,Rimi Hyper,56.8960022,24.0792158,supermarket,,,,Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""194A"", ""addr:postcode"": ""LV-1058"", ""addr:street"": ""Vienības gatve"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""name"": ""Rimi Hyper"", ""phone"": ""+37128395703"", ""ref:LV:addr"": ""106349495"", ""shop"": ""supermarket"", ""website"": ""https://www.rimi.lv/""}"
node/7553506953,node,7553506953,Rimi Mini,56.96753,24.1481907,supermarket,,,,Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""171"", ""addr:postcode"": ""LV-1012"", ""addr:street"": ""Brīvības iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""brand:wikipedia"": ""en:Rimi Baltic"", ""check_date"": ""2026-02-25"", ""check_date:opening_hours"": ""2025-10-26"", ""name"": ""Rimi Mini"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""ref:LV:addr"": ""101126556"", ""shop"": ""supermarket""}"
node/7572127037,node,7572127037,Elvi,57.0812997,24.1589083,supermarket,,,,Elvi,"{""addr:city"": ""Kalngale"", ""addr:country"": ""LV"", ""addr:district"": ""Ādažu novads"", ""addr:floor"": ""1"", ""addr:housenumber"": ""1B"", ""addr:postcode"": ""LV-2163"", ""addr:street"": ""Ērgļu iela"", ""addr:subdistrict"": ""Carnikavas pagasts"", ""brand"": ""Elvi"", ""brand:wikidata"": ""Q20560513"", ""check_date"": ""2025-08-30"", ""internet_access"": ""no"", ""level"": ""0"", ""name"": ""Elvi"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""phone"": ""+371 27 772 783"", ""ref:LV:addr"": ""105375058"", ""shop"": ""supermarket"", ""website"": ""https://elvi.lv/""}"
node/7646189358,node,7646189358,Maxima XX,56.9053449,24.0533797,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Mārupe"", ""addr:country"": ""LV"", ""addr:district"": ""Mārupes novads"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""LV-2167"", ""addr:street"": ""Pededzes iela"", ""air_conditioning"": ""yes"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""currency:EUR"": ""yes"", ""name"": ""Maxima XX"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""Maxima Latvija"", ""ref:LV:addr"": ""103229793"", ""shop"": ""supermarket""}"
node/7683069029,node,7683069029,Maxima X,57.0271623,24.0495765,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""29"", ""addr:postcode"": ""LV-1016"", ""addr:street"": ""Gaigalas iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""name"": ""Maxima X"", ""operator"": ""Maxima Latvija"", ""ref:LV:addr"": ""105547718"", ""shop"": ""supermarket""}"
node/8013100378,node,8013100378,Rimi Hyper,56.9273256,24.1797149,supermarket,,,,Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""LV-1073"", ""addr:street"": ""Mazā Rencēnu iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""brand:wikipedia"": ""en:Rimi Baltic"", ""check_date"": ""2025-01-23"", ""name"": ""Rimi Hyper"", ""opening_hours"": ""08:00-22:00"", ""payment:cash:machine"": ""yes"", ""ref:LV:addr"": ""101976650"", ""shop"": ""supermarket""}"
node/8090717895,node,8090717895,Rimi,56.9502588,24.2537552,supermarket,,,,Rimi,"{""addr:city"": ""Ulbroka"", ""addr:country"": ""LV"", ""addr:district"": ""Ropažu novads"", ""addr:housenumber"": ""4"", ""addr:postcode"": ""LV-2130"", ""addr:street"": ""Biķeru iela"", ""addr:subdistrict"": ""Stopiņu pagasts"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""brand:wikipedia"": ""en:Rimi Baltic"", ""check_date"": ""2023-07-05"", ""name"": ""Rimi"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""ref:LV:addr"": ""106824941"", ""shop"": ""supermarket""}"
node/8215049511,node,8215049511,Maxima X,56.9271709,24.0923985,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Satiksmes iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""check_date"": ""2024-03-03"", ""name"": ""Maxima X"", ""opening_hours"": ""08:00-22:00"", ""operator"": ""Maxima Latvija"", ""ref:LV:addr"": ""105105065"", ""shop"": ""supermarket"", ""wheelchair"": ""yes""}"
node/8225507070,node,8225507070,Rimi Hyper,56.9677636,24.2369087,supermarket,,,"SIA ""Rimi Latvia""",Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""8"", ""addr:postcode"": ""LV-1079"", ""addr:street"": ""Gaiļezera iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""brand:wikipedia"": ""en:Rimi Baltic"", ""check_date"": ""2025-12-28"", ""name"": ""Rimi Hyper"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""SIA \""Rimi Latvia\"""", ""ref:LV:addr"": ""101888545"", ""shop"": ""supermarket"", ""website"": ""https://rimi.lv/""}"
node/8303953909,node,8303953909,Lidl,56.9581359,24.0106067,supermarket,,,,Lidl,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""77"", ""addr:postcode"": ""LV-1067"", ""addr:street"": ""Anniņmuižas bulvāris"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""brand:wikipedia"": ""en:Lidl"", ""contact:facebook"": ""https://www.facebook.com/lidllatvija"", ""contact:instagram"": ""https://www.instagram.com/lidllatvija"", ""contact:linkedin"": ""https://www.linkedin.com/company/lidl-latvija"", ""name"": ""Lidl"", ""opening_hours"": ""Mo-Sa 07:30-22:00; Su 08:00-22:00"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""phone"": ""+371 639 75111"", ""ref:LV:addr"": ""105824825"", ""shop"": ""supermarket"", ""website"": ""https://www.lidl.lv"", ""wheelchair"": ""yes""}"
node/8636473490,node,8636473490,Maxima X,56.9875495,24.2287083,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""406"", ""addr:postcode"": ""LV-1024"", ""addr:street"": ""Brīvības gatve"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""check_date"": ""2026-04-17"", ""name"": ""Maxima X"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""Maxima Latvija"", ""payment:cash:machine"": ""self-service"", ""ref:LV:addr"": ""101129207"", ""shop"": ""supermarket""}"
node/8669275342,node,8669275342,Rimi,56.9503578,24.1249375,supermarket,,,,Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""14A"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Marijas iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""brand:wikipedia"": ""en:Rimi Baltic"", ""check_date"": ""2026-02-25"", ""name"": ""Rimi"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""ref:LV:addr"": ""106778440"", ""shop"": ""supermarket""}"
node/8671808543,node,8671808543,Maxima X,56.9661939,24.1813066,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""39"", ""addr:postcode"": ""LV-1084"", ""addr:street"": ""Burtnieku iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""check_date"": ""2026-03-27"", ""name"": ""Maxima X"", ""operator"": ""Maxima Latvija"", ""ref:LV:addr"": ""104617930"", ""shop"": ""supermarket""}"
node/9150133045,node,9150133045,Maxima X,56.943765,24.2230068,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""160A"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Augusta Deglava iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""check_date"": ""2024-04-09"", ""name"": ""Maxima X"", ""opening_hours"": ""08:00-22:00"", ""operator"": ""Maxima Latvija"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""ref:LV:addr"": ""104960190"", ""shop"": ""supermarket"", ""website"": ""https://maxima.lv/"", ""wheelchair"": ""yes""}"
